date,date_w,KORCOMP,KOBDY10,KOCBNG3,USSKORW,GSCITOT,A001,USEPUPO,KORCNST,KORMACH,KORMCMP,KORELEC,KORSERV,KORFBEV,KORWHLS,KOUN%TOTQ,KOEMPTOTO,KOEMPMANF,KOEMPCONF,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOEXPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPGDSA,KOIMPCONA,KOIMPGDDA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOPROPRCF,KOPPSRM.F,KOCPCOREF,KOCPEXFEF,KOEQUIPTE,KOEQUIMAE,KOEQUITTE,KONEWCONA,KOCONPMTH,KOCONSTRP,KOVALCONA,KOPSMANUG,KOMSCAPGG,KOMSCONGG,KOPIMANUG,KOPICAPGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOSIARRLE,KOSSBFMBE,KOIPALL.G,KOIPMIMAG,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,KOMPRI30G,KOMPCAPGG,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOBSIBAPR,KOBSISAPR,KOBSIHAPR,KOBSIYAPR,KOBSIFAPR,KOBSIBMPR,KOBSIIMPR,KOBSIBNPR,KOCNFBUSR,KOBSIIMER,KOBSIXMER,KOBSIRMER,KOBSIBNER,KOBSIBCOQ,KOBSIBMAR,KOBSIBNMR,KOBFDSAAF,KOBFXSAAF,KOBFINAAF,KOBSIEMAR,KOBFPRAAF,KOBSIBCEQ,KOBUSINVR,pmiall,pmiout,pmioir,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KODBLNEQA,KODBLNSPA,KOLRLTCO,KOLRLTHH,KOGDP...D,KOCNPER.D,KOCNGOV.D,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOEXNGS.D,KOIMNGS.D
1986-01-31,01/31/1986,507.77954,,,679.26811,664.60918,,24.7,446.5448243,567.8772312,544.237442,564.5482233,,536.9800468,491.1845735,,961.8522452,818.6464429,,,,399.4524227,761.4117258,,,,780.081464,,,462.3108331,388.4240624,,,,,,,,340.5189403,392.5136645,329.4725137,346.5735903,,,,,1202.98425,684.4815479,,,248.490665,238.8762789,357.2345638,251.7696473,250.9599262,303.4952987,,,,,,,,248.490665,235.1375257,-69.31471806,168.6398954,276.000994,,254.9445171,289.0371758,400.3690194,361.0917913,280.3360381,277.8819272,,,,,,,,,,,,,,,,108.7,,,92.0,91.0,,100.0,,102.7,,,,,,,,,,,,,,,775.4352894,861.7816504,1025.606863,,,1006.07321,1007.324777,1005.591783,1016.768651,1007.211117,1028.260179,1014.759158,1027.547166
1986-02-28,02/07/1986,510.66119,,,678.95346,664.1652,,319.36,446.8319003,574.2650562,547.8762163,568.7720841,,537.3285683,497.996988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-02-28,02/14/1986,511.27706,,,678.7845,661.45379,,25.46,447.6882166,570.254838,548.7490398,567.2773288,,537.66201,499.73474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-02-28,02/21/1986,516.23831,,,678.7845,660.08632,,49.39,449.4015137,579.5875363,554.993175,576.8195988,,540.2812508,506.4681463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-02-28,02/28/1986,516.99725,,,678.62654,661.06287,,74.3,448.8524004,581.263688,555.7445632,578.5638921,,543.6120871,509.5160249,,962.6009244,817.5547596,,,,398.8984047,774.1841969,,,,784.7056038,,,462.5952725,386.7443962,,,,,,,,341.0817625,391.8402612,324.102863,346.8544455,,,,,1269.363988,759.8900457,,,248.490665,233.2143895,358.6292865,255.7227311,270.8050201,307.2693315,,,,,,,,249.3205453,233.2143895,-69.31471806,193.1521412,286.7898902,,249.3205453,304.4522438,400.3690194,364.0214282,280.9402695,279.1165108,,,,,,,,,,,,,,,,105.7,,,103.0,101.0,,100.0,,106.1,,,,,,,,,,,,,,,776.0125965,862.6872368,1026.807511,,,1007.781644,1008.183328,1005.845144,1017.585493,1007.421366,1029.124478,1019.492044,1025.002265
1986-03-31,03/21/1986,523.7399,,,678.50225,666.03703,,70.08,459.9554447,595.215183,562.2717022,586.6836261,,545.1896454,517.3094222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-03-31,03/07/1986,523.75584,,,678.50225,661.40954,,93.78,461.4328124,585.9303644,562.5316301,588.1231067,,544.1681509,519.0676475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-03-31,03/14/1986,520.76812,,,678.50225,663.32658,,72.08,465.1099118,591.2448396,558.3270719,583.0796844,,540.9321925,512.1938119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-03-31,03/28/1986,527.77064,,,678.40045,662.97859,,73.88,458.9244035,596.360505,567.4044656,596.1417626,,546.6835763,521.8841165,,962.343166,820.6583614,,,,400.1863709,784.9713758,,,,784.2589414,,,462.3010104,382.5157072,,,,,,,,341.2796518,390.9219078,313.0700134,347.010136,,,,,1333.427448,844.2900587,,,251.7696473,230.2585093,363.4951112,256.4949357,279.1165108,305.8707073,,,,,,,,251.7696473,239.7895273,-51.08256238,197.4081026,279.7281335,,243.3613355,306.8052935,403.0694535,366.8676747,281.5408719,279.7281335,,,,,,,,,,,,,,,,102.9,,,110.0,105.0,,100.0,,103.8,,,,,,,,,,,,,,,776.5229753,864.2856209,1028.105717,,,1008.735983,1009.088577,1006.737465,1019.59228,1009.328619,1031.03712,1023.996474,1037.42263
1986-04-30,05/02/1986,532.81674,,,678.50225,665.53503,,116.71,458.4048689,598.6753467,571.2676142,596.1211504,,560.0900367,524.6655583,,963.6512274,820.5218426,,,,403.0694535,784.698411,,,,786.7801044,,,461.7493936,380.4660487,,,,,,,,341.1807561,390.4192426,307.2693315,347.3518043,,,,,1327.004173,849.2490579,,,258.021683,242.4802726,365.58396,253.3696814,265.3241965,311.3515309,,,,,,,,255.7227311,235.1375257,-51.08256238,200.148,272.1295428,,258.021683,314.8453361,405.1784948,370.1301974,282.7313622,280.3360381,,,,,,,,,,,,,,,,100.0,,,104.0,102.0,,100.0,,106.4,,,,,,,,,,,,,,,776.937861,867.0051608,1029.447841,,,1009.697323,1010.077811,1006.316911,1023.284642,1011.624943,1036.366427,1026.650879,1031.141155
1986-04-30,04/25/1986,526.47089,,,678.72811,662.74592,,23.64,449.4350351,586.6892896,564.9959668,588.2793,,554.482582,518.4868674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-04-30,04/04/1986,533.00098,,,678.59266,659.65589,,25.2,462.6735964,601.2834573,572.2080703,598.7280807,,556.8000933,530.3951465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-04-30,04/11/1986,534.90105,,,678.59266,661.40551,,46.94,461.21458,602.5406931,574.2618498,599.8390507,,559.8421959,533.1413594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-04-30,04/18/1986,536.8636,,,678.77322,659.58898,,71.93,463.2688072,597.7872594,574.4700465,598.265082,,565.4171974,528.1222071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-05-31,05/09/1986,528.89739,,,678.50225,669.24311,,207.53,450.7226542,599.2663828,568.0650311,591.5824633,,557.8974824,519.4067345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-05-31,05/16/1986,530.94057,,,678.75067,666.61804,,283.59,450.9099717,597.1057737,570.281534,593.790553,,559.1770256,522.77876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-05-31,05/23/1986,535.84713,,,678.62654,665.39592,,116.29,453.0662134,602.5479426,575.9879214,600.5318141,,563.1032554,530.9801174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-05-31,05/30/1986,543.57723,,,678.85212,662.49413,,236.11,455.008022,612.2887468,584.9728157,614.7185422,,565.0768402,541.7832235,,964.0054417,823.164218,,,,402.7135813,800.4175166,,,,788.0898822,,,462.5364893,381.7932082,,,,,,,,341.7726684,390.5401129,307.0375817,348.0624515,,,,,1322.56291,829.3299359,,,258.7764035,234.1805806,368.6376324,254.1601993,263.905733,311.3515309,,,,,,,,257.261223,243.3613355,-51.08256238,200.148,274.0840024,,246.8099531,317.805383,406.0443011,372.08625,283.9078464,282.1378886,,,,,,,,,,,,,,,,104.0,,,105.0,107.0,,100.0,,102.3,,,,,,,,,,,,,,,777.8546427,870.3506769,1031.241665,,,1012.283074,1010.622043,1007.330656,1021.933865,1011.874903,1032.223476,1029.747119,1036.407481
1986-06-30,06/06/1986,544.00339,,,679.03222,662.86761,,151.31,452.7208645,613.0160704,585.4756686,612.726212,,564.6965179,542.7721504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-06-30,06/13/1986,547.06307,,,679.09967,663.40944,,273.94,453.3996367,614.2424427,589.0206715,618.4602396,,565.2103141,544.4191029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-06-30,06/20/1986,548.89377,,,678.98722,664.69877,,119.04,452.4502283,615.6003934,590.1567192,616.9213164,,567.2016572,547.3907988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-06-30,06/27/1986,551.47585,,,678.93095,667.62015,,93.93,460.6968568,611.8845816,589.1975649,615.4390894,,567.019122,546.7638111,,964.4224474,825.3227646,,,,404.1295341,806.7837009,,,,784.6304053,,,462.4972813,381.3086258,,,,,,,,341.5757533,390.2174669,305.305734,348.8902962,,,,,1294.561904,833.5671315,,,259.5254707,237.0243741,370.3768067,254.1601993,261.7395833,310.0092289,,,,,,,,259.5254707,245.9588842,-35.66749439,202.8148247,284.4909384,,256.4949357,320.2746443,406.731589,373.289634,285.0706502,283.3213344,,,,,,,,,,,,,,,,104.0,,,100.0,103.0,,101.0,,108.1,,,,,,,,,,,,,,,778.9785774,873.2111004,1032.023873,,,1012.740936,1011.657209,1007.417118,1023.717093,1013.155273,1035.273899,1032.411092,1033.983107
1986-07-31,07/25/1986,558.36091,,,678.51356,667.43467,,115.53,461.6604564,618.0885841,594.6362573,625.3540308,,562.2246987,555.9296056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-07-31,07/18/1986,553.4693,,,678.51356,667.32727,,48.69,461.9960271,610.6644197,589.4209978,618.7504081,,561.1520976,549.413083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-07-31,08/01/1986,558.93438,,,678.45702,668.13188,,70.67,461.6406818,611.9901736,594.2142992,624.0022402,,565.8610756,556.2564473,,965.3385746,827.1036866,,,,399.2680908,798.2840292,,,,789.5646785,,,462.5952725,380.3323589,,,,,,,,341.6742593,390.3184057,300.221124,349.2560388,,,,,1298.237461,817.7796683,,,258.021683,236.0854001,370.1301974,255.7227311,258.021683,314.8453361,,,,,,,,258.7764035,242.4802726,-35.66749439,209.1864062,268.1021529,,252.5728644,324.6490992,407.5841091,374.9504076,285.6470206,283.9078464,,,,,,,,,,,,,,,,109.3,,,102.0,93.0,,100.0,,105.7,,,,,,,,,,,,,,,780.5474625,875.6383305,1032.854285,,,1015.374321,1012.635494,1009.04437,1023.11912,1013.50046,1033.897483,1034.872953,1034.819806
1986-07-31,07/04/1986,555.76771,,,678.86338,666.02038,,285.81,465.0239149,612.8919483,593.0758672,621.7783053,,563.917284,550.4762268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-07-31,07/11/1986,553.77279,,,678.86338,662.76048,,122.65,461.045619,611.2796832,590.7593688,620.0914771,,561.9458393,550.5046943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-31,08/08/1986,559.05018,,,678.60395,671.28347,,47.51,463.2104187,612.4355109,594.429432,624.5311876,,565.0873841,557.8974824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-31,08/15/1986,559.35583,,,678.51356,672.8808,,95.19,464.6312129,610.3587148,594.4923103,624.9955937,,564.3997084,557.7387462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-31,08/22/1986,560.89588,,,678.51356,673.0851,,47.77,461.4823443,609.8186635,596.7095007,628.8453179,,565.707514,558.3609084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-08-31,08/29/1986,557.88993,,,678.00014,675.40328,,73.73,461.6110126,608.2081915,594.0881527,625.6517501,,563.285917,554.4982113,,966.7326515,826.9500767,,,,397.9681654,798.9562144,,,,784.878311,,,462.7420795,379.7958049,,,,,,,,341.5757533,390.3184057,294.2858784,349.2256113,,,,,1306.140457,829.7792626,,,262.4668592,238.8762789,371.8438256,257.261223,265.3241965,316.1246712,,,,,,,,261.7395833,241.5913778,-35.66749439,209.1864062,272.1295428,,258.021683,325.0374492,408.5976313,375.8871826,286.2200881,285.0706502,,,,,,,,,,,,,,,,114.6,,,101.0,102.0,,100.0,,108.1,,,,,,,,,,,,,,,781.395527,878.8440957,1032.684497,,,1015.532848,1014.04063,1009.523311,1024.221711,1013.317514,1036.726485,1037.027057,1036.470634
1986-09-30,09/05/1986,555.98351,,,678.09441,676.69518,,205.55,459.4412529,606.1130525,593.4603148,625.8644122,,561.607995,552.1940803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-09-30,09/12/1986,557.96166,,,677.91261,673.4663,,305.26,462.9277261,607.0968648,596.2962187,629.6409259,,562.4775342,554.2830944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-09-30,09/19/1986,558.42479,,,677.91261,674.90995,,366.07,467.5535449,606.3017472,596.686443,630.0804143,,562.282546,556.2257312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-09-30,09/26/1986,555.52051,,,677.88987,672.54417,,231.06,467.170671,604.7466737,594.1748955,626.5510316,,560.3446353,552.1140867,,965.4899903,825.8163362,,,,366.3561646,806.5731474,,,,783.8735983,,,462.6148592,381.7932082,,,,,,,,342.165339,390.5803706,299.9724295,349.5598057,,,,,1288.502201,855.6798446,,,263.905733,241.5913778,374.4787086,254.1601993,261.0069793,312.6760536,,,,,,,,263.188884,243.3613355,-35.66749439,212.8231706,280.9402695,,256.4949357,334.2861805,409.4344562,378.8724789,286.7898902,285.6470206,,,,,,,,,,,,,,,,106.1,,,104.0,103.0,,100.0,,110.8,,,,,,,,,,,,,,,782.4645831,881.8008642,1033.435397,,,1017.202462,1013.876186,1010.200421,1024.460646,1011.933398,1038.148067,1038.753313,1034.588859
1986-10-31,10/31/1986,548.39252,,,677.30804,673.89105,,136.91,457.8004518,595.8553884,586.26648,617.0405396,,555.5437133,547.4998043,,966.6527745,829.1797105,,,,403.6008985,809.209501,,,,785.1401611,,,463.1519961,382.6029292,,,,,,,,341.1807561,389.6909368,302.0424886,349.2256113,,,,,1308.674449,816.1375023,,,264.6174797,238.8762789,376.3522997,254.1601993,261.0069793,315.2736022,,,,,,,,262.4668592,237.9546134,-22.31435513,202.8148247,278.5011242,,256.4949357,329.5836866,411.0873864,379.3239469,287.9198457,286.2200881,,,,,,,,,,,,,,,,106.5,,,105.0,108.0,,101.0,,107.9,,,,,,,,,,,,,,,783.8343316,883.7419895,1034.562205,,,1016.338301,1015.032208,1010.740732,1024.407763,1009.171873,1039.896863,1038.20624,1038.889933
1986-10-31,10/03/1986,553.55216,,,677.6507,671.4122,,45.12,464.1791369,604.0445169,592.4950743,624.2534501,,559.4227991,549.6225158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-10-31,10/10/1986,553.67435,,,675.69324,672.31471,,89.15,465.6813419,602.0319218,591.4286482,622.2973015,,559.1546525,548.8028222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-10-31,10/17/1986,547.01676,,,677.99219,673.65636,,45.42,459.4210346,593.4470826,584.9295961,615.2328358,,555.9835119,540.6678376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-10-31,10/24/1986,542.01367,,,677.30804,673.12329,,91.17,454.4251771,585.2461067,580.1513963,609.1807496,,553.7413004,537.3563976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-11-30,11/21/1986,557.93901,,,676.71129,675.91044,,67.11,465.138561,609.5959688,595.9586808,627.4856179,,561.5461149,557.7273983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-11-30,11/28/1986,558.53742,,,676.7228,676.87346,,27.05,462.9277261,609.0789385,595.857972,627.0553555,,560.3188359,556.9717606,,968.2187301,830.5978211,,,,401.8183201,808.8840551,,,,784.9952326,,,463.2785353,382.9510584,,,,,,,,341.0157123,389.5893623,303.3509638,349.286457,,,,,1320.837225,800.4699511,,,264.6174797,239.7895273,375.6538103,256.4949357,260.2689685,317.805383,,,,,,,,263.188884,249.3205453,-22.31435513,206.6862759,284.4909384,,260.2689685,334.2861805,410.7589789,380.4437795,288.4800713,286.7898902,,,,,,,,,,,,,,,,104.0,,,102.0,99.0,,100.0,,106.0,,,,,,,,,,,,,,,785.0921605,885.4921781,1035.168323,,,1018.199755,1015.856032,1010.579863,1025.907306,1009.870176,1041.895219,1039.038847,1038.490603
1986-11-30,11/07/1986,553.32314,,,677.30804,675.38929,,67.04,461.22451,603.8395842,590.914216,621.2125018,,559.3372193,554.6855723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-11-30,11/14/1986,553.18468,,,677.15919,676.30647,,67.61,460.7866548,603.6342306,591.1094703,622.5785399,,558.4998939,553.5758223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-31,12/05/1986,560.13436,,,676.56155,676.55694,,86.16,462.7127353,606.9536083,597.6122457,629.1402459,,560.5287228,555.7908559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-31,12/12/1986,561.60436,,,676.21513,676.55348,,63.91,462.702952,604.0992534,598.5697952,630.384533,,560.631664,554.388755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-31,12/19/1986,560.59124,,,676.56155,674.96384,,21.51,461.0953431,602.6686893,598.8083839,631.0808791,,560.8922194,552.0140046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-31,12/26/1986,560.80422,,,676.53849,676.2452,,32.23,459.9755553,600.7854495,598.9237068,631.4163799,,561.3201096,550.9590745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-31,01/02/1987,560.80422,,,675.8559,676.71475,,163.61,459.9755553,600.7854495,598.9237068,631.4163799,,561.3201096,550.9590745,,967.5241003,832.6032686,,,,400.7333185,815.7185844,,,,810.2244254,,,463.336884,383.1463498,,,,,,,,341.0157123,389.6909368,304.0705639,349.286457,,,,,1380.491159,820.1111644,,,266.0259537,241.5913778,378.8724789,257.261223,261.7395833,315.7000421,,,,,,,,266.7228207,248.490665,-10.53605157,197.4081026,262.4668592,,260.2689685,338.4390263,412.2283931,382.2098298,289.0371758,287.356464,,,,,,,,,,,,,,,,112.0,,,104.0,105.0,,102.0,,112.8,,,,,,,,,,,,,,,786.6453947,888.3418386,1036.603218,,,1018.088559,1016.358401,1011.975233,1027.601284,1012.896762,1042.419991,1040.192651,1041.901585
1987-01-31,01/09/1987,561.37848,,,675.8559,679.21761,,102.76,448.5710746,607.1499562,597.5970126,638.1409844,,561.3128106,545.2153711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-01-31,01/23/1987,569.79991,,,675.47206,680.90835,,21.78,446.3952184,602.0926257,604.5431763,646.1014949,,570.9201101,546.0861296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-01-31,01/30/1987,572.36505,,,675.44875,681.70754,,60.64,447.7904835,605.5471677,608.7796932,649.2891138,,583.6563586,546.1073768,,966.6821103,834.4980369,,,,399.6364154,797.1842718,,,,774.4545989,,,464.3043838,384.2244111,,,,,,,,341.3784497,389.7924081,305.5415276,349.4991261,,,,,1229.133708,747.5905969,,,265.3241965,246.8099531,379.3239469,261.7395833,283.3213344,314.8453361,,,,,,,,266.7228207,248.490665,-22.31435513,212.8231706,268.1021529,,261.7395833,340.1197382,413.1961426,384.5883203,289.5911938,287.9198457,,,,,,,,,,,,,,,,104.8,,,91.0,91.0,,101.0,,103.6,,,,,,,,,,,,,,,787.572723,888.9487515,1037.345681,,,1018.470772,1015.780097,1010.877202,1028.514787,1017.972635,1038.463242,1041.080931,1037.033385
1987-01-31,01/16/1987,567.59658,,,675.47206,680.48141,,20.81,441.9322419,606.3482837,605.0794213,651.3319128,,570.0008696,544.9019249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-02-28,02/06/1987,575.49191,,,675.36713,680.25947,,98.26,451.6666787,608.6479229,611.3947631,649.710676,,590.0171289,557.8785984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
