,KOUN%TOTQ,KOEMPTOTO,KOEMPWREP,KOPOPACTE,KOHWRWEMP,KOIMPCONA,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOMSCONGG,KOPICONGG,KOSIAI..E,KOSIAWRTE,KOSIAHOTE,KOMPCONDG,KOMPCONNG,KOMPCONGG,KOBSIHAPR,KOBSIBNER,KOBSIBNMR,KOBSIEMAR,KOCNFCONR,KOCSHHLMR,KOCSHHEMR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOCSECEMR,KOCSEMEMR,KOCSEOHSR,KOCSEOHDR,KODBLNHSA,KOCALL.,KOLRLTHH,KOUS$...,KOCNPER.D,KOEXPGDSA,KOEXCHINA,KOIMPGDSA,KOEXPPRCF,KOIMPPRCF,KONETTRDF,KOPROPRCF,KOPPSRM.F,KOEQUIPTE,KONEWCONA,KOVALCONA,KOPSMANUG,KOPIMANUG,KOIPALL.G,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOCNFBUSR,KOBSIXMER,KOBSIBCOQ,KOBFDSAAF,KOBFXSAAF,KOBSIBCEQ,KOGDP...D,KOCNGOV.D,KOEXNGS.D,KOIMNGS.D,KOEMPMANF,KOEMPCONF,KOIMPGDDA,KOEQUIMAE,KOEQUITTE,KOCONPMTH,KOCONSTRP,KOMSCAPGG,KOPICAPGG,KOSIARRLE,KOSSBFMBE,KOIPMIMAG,KOMPRI30G,KOMPCAPGG,KOBSIIMPR,KOBSIIMER,KOBFINAAF,KOBUSINVR,KODBLNEQA,KOLRLTCO,KO3YEARC,KOSHRPRCF,KOGFCF..D,KOGCFCNSD,KOGCFFNVD,KOBSIBAPR,KOEXPMOVH,KOEXPSCOH,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,pmiall,pmiout,KORFBEV_agg,KORWHLS_agg,KORMCMP_agg,KORELEC_agg,KORCNST_agg,KORMACH_agg,A001_agg,GSCITOT_agg,KOBDY10_agg,KOCBNG3_agg,KORCOMP_agg,USSKORW_agg,USEPUPO_agg
1998-01-31,1.017887066,-3.500867602,,-2.671261101,0.91968517,-39.31100777,-13.26141016,-18.0537435,0.801928917,-17.90482314,,,2.344773308,2.13332672,1.792702884,-9.954654579,-4.242071588,,,,-15.14851962,-6.398770868,-8.701137699,,,-7.0,6.0,-3.0,-4.333333333,-0.333333333,-4.666666667,-5.333333333,2.0,1.666666667,2.666666667,,,1.128106324,4.05,2.09,13.98252207,,-32.26694266,-49.98262965,-31.13676406,20.87648573,16.37540939,0.321535732,4.153454623,16.82807347,-11.38178025,-11.19002312,-3.386093651,-8.071138038,-2.525966676,,-2.6111144,-1.511363781,,,,,0.3,-16.0,-1.0,-27.3,,,,,-4.31277131,,-41.5515755,-13.87397377,-8.552217344,-84.43138274,,-2.637515525,-3.274508109,,,-5.911518757,,-8.570552847,,,-9.0,-33.0,1.248768788,2.46,-0.99,39.76242394,,,,58.0,,,384.8,170.5,344.4,416.7,,,0.1339269588,0.1677105536,0.181571957,0.259695164,0.01998361,0.1893231235999999,,-1.718895954,-1.2,-9.5,39.60805765,-4.323700273,140.506
1998-02-28,0.721401971,-0.095859708,,0.951504046,-0.182231712,6.976096228,2.891767764,2.638675517,4.222675818,2.580788396,,,1.706918186,1.146190609,0.970121832,-5.120854503,-1.173525622,,,,3.25894421,-1.330396563,-1.185449953,,,1.0,-1.0,-3.0,-4.333333333,-0.333333333,-4.666666667,-5.333333333,2.0,1.666666667,2.666666667,,,0.15978973,-2.1,0.56,-5.030701591,,22.05908251,22.44786033,5.23529038,-3.884957843,-2.216360877,1.271026803,2.512563474,-8.66786886,-1.657496509,19.24028998,-6.498854357,-2.049852155,0.232288142,,-1.063839821,-1.534556967,,,,,7.5,2.0,9.0,2.4,,,,,-2.903694374,,16.7424505,-3.995205101,8.278619362,-5.269217808,,0.444445176,-3.242003452,,,1.273902578,,5.864872708,,,9.0,-5.0,0.683084751,-0.35,-3.58,-1.790876867,,,,,,,381.1,177.5,346.3,438.6,,,0.1549688705,0.12156264275,0.20533223575,0.2879898485,-0.07438179525,0.19017298275,,-5.135700736,-0.9,0.3,5.057802033,0.118656164,47.455
1998-03-31,0.722140044,-0.518683449,,0.178100734,-0.360221283,32.02499705,1.882408525,-1.047129987,-3.903696281,5.373193208,,,-0.162866486,0.958473791,0.79100839,-0.851068967,-5.01401475,,,,-6.627683808,-4.100802373,-5.066585745,,,10.0,0.0,-3.0,-4.333333333,-0.333333333,-4.666666667,-5.333333333,2.0,1.666666667,2.666666667,,,0.230098033,-0.91,0.37,-7.533432902,-59.5,6.781394956,12.37810096,4.986349147,-4.59656231,-4.086625112,0.321324522,-0.219936695,-5.572592576,-14.99811116,-2.570700335,4.093357232,-2.395324102,-1.873591106,,0.533334598,-1.297035044,,,,,3.0,10.0,11.0,6.6,-27.80065956,2.540042785,38.59188052,-117.0,-1.986286993,,5.050669124,-16.8290026,-10.68837452,-2.945746763,,-16.60467309,-1.734147504,,,-4.531519621,,-15.97924437,,,2.0,11.0,-0.640030789,0.05,-0.89,-13.109099,-62.12000368,-40.67970986,-114.0,32.0,,,382.6,172.3,334.6,417.0,,,0.0373058635,-0.01446850975,-0.0003202327499999,-0.016563746,0.0660769,0.042314235,,0.724406357,0.0,-1.75,-6.172980471,-17.76748429,45.85
1998-04-30,0.709013267,-0.984921253,,-0.295146135,-0.372673215,1.454678315,-1.882408525,0.0,-6.751534664,-0.605450891,,,0.341713781,0.174728025,0.169792431,0.0,-3.610500464,,,,-0.214362354,-0.466201311,-0.539084863,,,17.0,-2.0,-0.333333333,-1.666666667,-2.333333333,2.0,0.333333333,-0.666666667,-1.0,-1.0,,,0.026156491,-1.39,0.09,-7.825891745,,0.426798678,1.199152719,-0.959021646,-12.36032154,-9.584141183,0.344518379,0.090620758,-10.55579783,-7.385906114,-71.79965478,-4.408837407,-0.30349037,-1.668691879,,1.583146522,-0.786373646,,,,,12.7,14.0,-3.0,5.6,,,,,-2.378373672,,-0.667532162,-9.081867402,2.706932197,-28.45617614,,0.261438057,-2.958795719,,,-0.998344398,,1.474228174,,,20.0,3.0,0.722296935,0.05,-2.92,-13.27951642,,,,,,,,,,,,,-0.12085281625,-0.249203454,-0.200762459,-0.2343339637499999,-0.14926667675,-0.22781661425,,-2.334368063,0.0,0.45,-10.42597707,-5.526623565,68.8675
1998-05-31,0.654065394,-0.51744172,,0.036032148,0.013701746,-2.782431289,0.0,-7.087433959,2.68923769,0.605450891,,,-0.504845955,0.0,-0.169792431,-1.550418654,-1.85534079,,,,-0.214822854,-1.09633048,-0.1803427,,,7.0,0.0,-0.333333333,-1.666666667,-2.333333333,2.0,0.333333333,-0.666666667,-1.0,-1.0,,,0.290530457,-2.78,0.17,0.190196678,,-6.440820497,-0.483765832,-7.883121813,-2.525563909,-1.570969962,-0.529397288,-1.092907053,-3.236203645,-5.001042057,-31.68916623,-1.672750041,-0.304414238,-1.209204577,,0.522194398,-0.263504764,,,,,0.9,4.0,-2.0,10.3,,,,,-1.475715559,,-9.548397878,-1.776245634,-21.42808641,-2.138864806,,3.085077572,-2.739897419,,,1.328923212,,3.593200923,,,4.0,18.0,0.502811404,-0.15,0.06,-22.41708582,,,,,,,383.7,172.3,336.7,447.7,,,-0.1709003003999999,-0.2465627566,-0.1697573809999999,-0.1378256072,-0.4075400241999999,-0.211786117,,-5.619434771,0.0,-0.45,-21.62020853,4.159612164,66.904
1998-06-30,0.511381214,-0.442290271,,-0.071657537,-1.17885073,1.804044178,0.237248035,0.0,-2.179465983,1.398624197,,,-0.425393312,-0.095268346,-0.185557499,2.231852296,1.671348097,,,,4.004750113,-0.473560475,0.719427563,,,2.0,2.0,-0.333333333,-1.666666667,-2.333333333,2.0,0.333333333,-0.666666667,-1.0,-1.0,,,0.591966331,-2.2,-0.05,0.183394277,1.619905864,1.758224018,-11.39659794,2.085037346,-0.772663577,-1.057026567,-1.313679987,-0.091617047,1.643734063,-4.495138786,65.1761092,-1.473133464,-0.611622702,0.968530573,,0.778214044,-0.264200946,,,,,-1.6,-8.0,-6.0,0.9,-3.133369266,4.061479145,-0.995862305,18.95678643,-1.010050349,,2.983596957,-6.66913745,12.75392106,8.00611853,,-4.929662151,2.739897419,,,-1.6639319,,-5.812774162,,,3.0,2.0,-0.010952867,-0.52,0.57,-12.22936835,-25.16728435,-27.39774571,-37.96804486,41.0,,,383.7,166.8,340.5,440.8,,,-0.0688498345,-0.08751705375,-0.18708045125,-0.22227865875,-0.1289153275,-0.161945508,,-3.540351888,-1.8,-2.05,-14.47704125,-0.58940302,67.75
1998-07-31,0.677822484,-0.623888909,,-0.19331634,-0.471445251,-8.633048421,-0.475060276,-1.709443336,0.169348051,-0.597016699,,,0.0,-0.158982545,0.0,0.338983375,-5.294241927,,,,-4.435785263,-1.755831221,-2.173998664,,,6.0,0.0,-0.333333333,0.666666667,-0.333333333,0.0,-0.333333333,1.0,-2.0,-2.0,,,0.590323484,-3.58,-0.71,-7.149952269,,-13.81612705,-14.76308783,-8.831342551,-5.160737461,-4.147854204,0.069053963,-0.498819622,-4.252689993,1.520941866,-13.0609722,0.639223152,-1.545625824,-2.686364227,,0.772204609,0.0,,,,,4.0,1.0,-5.0,-2.6,,,,,-0.917181475,,-14.52080442,2.646657319,-7.038079676,-28.66478698,-22.37240731,-2.422729534,-5.556985115,,,-2.721256352,,-5.642522222,,,3.0,5.0,0.064733364,-1.01,-0.48,14.20013629,,,,,,,380.9,170.5,319.5,437.7,,,0.040439235,0.0357626108,0.0345714118,0.0450540108,0.0396834472,0.0638448745999999,,-8.171729803,-1.3,-3.6,12.33305785,-11.23205042,39.92
1998-08-31,-0.226078618,-0.122893314,,-0.165462758,-0.848673011,-3.062349466,0.475060276,0.0,1.677891713,0.199401861,,,0.327386117,-0.270851755,-0.247946818,-7.554073046,-1.960847139,,,,-7.86038585,-1.2966146,-2.97419692,,,-3.0,2.0,-0.333333333,0.666666667,-0.333333333,0.0,-0.333333333,1.0,-2.0,-2.0,,,0.520499826,-3.14,-0.81,0.188172821,,-3.189398591,-4.541941255,0.372318972,-5.800507411,-4.763758392,-0.261670395,-0.726411436,-4.605901101,2.97419692,-2.516301155,-4.233641887,2.461662764,-1.245346107,,1.526747213,0.0,,,,,-4.3,-7.0,-7.0,5.8,,,,,0.037572753,,7.844568708,9.598837583,-26.47977786,-36.26840179,-2.281376266,5.821749556,-0.636944829,,,4.385188253,,8.105700941,,,2.0,4.0,1.180048163,-0.56,-0.46,-10.16037904,,,,,,,382.4,180.8,310.0,457.1,,,-0.02839201375,-0.10061582525,-0.0559623695,-0.10027767475,0.0132833662499999,-0.0586635225,,-6.108632132,-0.35,-0.875,-10.49852051,7.655960555,69.67750000000001
1998-09-30,0.436757031,0.013234123,,0.234270373,1.056796346,2.251948107,-0.237248035,6.130052586,-2.016875088,-1.00100936,,,0.424005854,0.095678527,0.0,9.895317108,-4.247352256,,,,18.31000699,4.77797883,8.323065415,,,3.0,-4.0,-0.333333333,0.666666667,-0.333333333,0.0,-0.333333333,1.0,-2.0,-2.0,,,-0.300770032,-1.1,-0.21,5.055638599,9.137309829,10.1679238,9.133526886,1.876991255,4.249303431,3.886846811,-0.118717861,0.079501793,2.543427147,8.426034362,-8.352219537,4.955989112,4.458390661,-3.57180826,,1.005033585,0.790517951,,,,,22.0,38.0,17.0,9.2,7.751789326,5.715725552,-6.2593659,3.133867654,0.151914708,,3.301030185,1.011813017,47.95730803,31.24160938,66.00280084,-0.2574004,-3.412191307,,,6.081874004,,-0.24360548,,,6.0,6.0,-2.394064907,-0.77,0.01,0.051572977,-0.666134076,-11.34406396,1.959518545,,,,,,,,,,0.069122791,-0.0798861595,-0.01513387125,-0.0235692182499999,-0.0576706772499999,-0.01739026775,,6.256292936,-0.55,-1.325,-1.132371659,3.643982877,199.8025
1998-10-31,-0.01849841,0.17967882,,0.104638793,0.677913293,-4.40866218,2.347525642,8.294908298,2.016875088,1.398624197,,,0.341158645,0.0,0.0,2.449102001,-2.298951822,,,,4.749230545,1.389983769,2.739897419,,,19.0,-3.0,5.333333333,4.333333333,6.0,3.666666667,3.333333333,10.33333333,12.66666667,9.0,,,-0.585790763,-1.16,-0.71,-2.517565891,,-1.072092095,0.949279023,5.302548524,1.990021134,2.902133975,0.024744513,0.039727207,0.771793585,3.311560878,6.6230209,3.676098564,4.823630096,-3.166491464,,1.242252,1.82059645,,,,,1.7,-3.0,4.0,1.7,,,,,0.66182509,,7.53274138,0.335008689,8.068891125,-45.20294903,-58.59782008,3.5446749,-1.331134464,,,2.150620522,,2.409755158,,,11.0,3.0,-0.31857036,-1.37,-0.06,21.49897496,,,,43.0,,,389.4,191.7,364.0,428.4,,,0.0370732318,0.058333644,0.1025073251999999,0.1133595946,0.0680241694,0.08008378,,-3.938464478,-2.3,-1.55,22.89698651,-5.088896345,80.962
1998-11-30,-0.071291041,-0.514161603,,-0.403288173,-0.487312964,34.0696485,0.6936444,-2.010117932,2.789352292,0.19821612,,,-0.341158645,-0.175480623,-0.093138784,0.482704075,-2.353049741,,,,-2.631730832,1.370927793,-0.169061748,,,-6.0,-19.0,5.333333333,4.333333333,6.0,3.666666667,3.333333333,10.33333333,12.66666667,9.0,,,-0.906142455,-0.03,-0.53,-3.238019739,,9.296078446,5.569100071,8.506891301,-4.209467075,-3.97265236,-1.024578743,-0.159003611,-1.146526357,6.004963378,4.752524064,-0.93951546,1.375537507,-1.349548147,,1.470614739,1.788042528,,,,,6.2,5.0,-2.0,12.5,,,,,0.032142396,,3.838724784,9.257003499,-1.300408442,65.23048507,57.55619147,3.663413318,-0.503779403,,,3.87529863,,6.006424074,,,-4.0,7.0,0.214885292,-1.19,0.65,16.08228851,,,,,,,389.8,201.5,362.7,428.4,,,0.13730674125,0.15692527075,0.148065322,0.20000302975,0.13946497475,0.0175954385,,-9.981310101,-0.765,-0.605,15.77179304,-5.853405357,96.0425
1998-12-31,-0.294728262,0.69710504,,0.966509036,-0.098530308,-7.105648617,-0.461894586,3.00022503,-2.291425952,-0.396825918,,,-0.162866486,0.079802095,-0.170980068,0.958473791,3.613570633,,,,4.105053983,4.003499808,4.30530065,,,10.0,0.0,5.333333333,4.333333333,6.0,3.666666667,3.333333333,10.33333333,12.66666667,9.0,,,-1.001954659,-0.28,-0.55,-6.420630677,9.322981121,6.225520114,18.17477281,3.799961842,-7.482084864,-7.388313593,0.234689145,-0.55851209,-5.966972791,-5.032508389,-10.51164229,1.094359783,1.894508624,-0.544960477,,1.44930073,1.257878221,,,,,4.6,-6.0,-2.0,5.1,9.848220542,3.726980826,12.61922539,41.44287393,0.610504839,,8.75297876,-5.001042057,-3.191760297,33.18132779,-31.75638075,1.191909224,-5.182506786,,,2.026118514,,-3.189336378,,,-4.0,-5.0,9.299458147,-0.66,-0.19,21.89033626,5.096383122,-2.385862818,30.52969664,,,,,,,,,,0.17463253075,0.34967191875,0.180485217,0.18011989725,0.63804966825,0.15603569925,,-2.845507837,-1.05,-1.275,20.85832322,-2.112036282,65.4225
1999-01-31,-0.388607269,-0.475802661,,-0.695974903,0.454841162,-9.413449303,3.189336378,5.743204909,5.945525899,1.382055562,,,-0.081532821,0.0,0.0,3.591330523,-1.260520892,,,,0.0,1.443026483,1.288262583,,,10.0,2.0,4.666666667,4.0,3.333333333,3.333333333,3.666666667,11.0,8.0,4.666666667,,,-1.002109107,-0.61,-0.5,-3.071449802,,-29.3589846,-26.28761906,-0.238396271,-3.527715281,-3.316185196,0.953050001,-1.099501556,-6.527890332,16.87895506,2.919762346,-2.650211126,0.267737777,-1.652930195,,1.664723343,0.747201484,,,,,9.8,-3.0,-7.0,12.1,,,,,-0.338675097,,-3.032711086,11.77830357,30.90732624,-71.75206175,-51.54323064,12.25111769,-2.150620522,,,-1.152750517,,8.430710646,,,8.0,0.0,-0.354358982,-0.32,0.15,1.58219706,,,,63.0,,,390.6,202.8,362.4,435.7,,,0.1745949838,0.1444929694,0.1204228576,0.1249045989999999,0.1809792204,0.0526405296,,1.650556877,1.04,0.08,2.217370477,-0.737886742,112.522
1999-02-28,-0.493703624,-0.227814204,,-0.334439083,0.035092839,-12.80540117,1.336322781,1.843370169,3.223609902,0.586511945,,,0.423246603,0.175340764,0.077754455,3.170076772,-2.136833441,,,,10.73694653,2.406343993,5.448818528,,,-8.0,5.0,4.666666667,4.0,3.333333333,3.333333333,3.666666667,11.0,8.0,4.666666667,,,-0.667950975,-0.7,-0.57,0.83511855,,0.835646712,-4.264877915,-12.25080807,-1.60790513,-2.409755158,0.281196998,-0.215953654,0.0,0.272109011,-7.79849294,8.828593626,4.445176257,-0.557104505,,2.100427277,0.98766235,,,,,-1.4,-1.0,4.0,3.4,,,,,-0.263928816,,-8.686146591,0.568183347,-3.842737713,7.418807575,23.70349565,-1.05375053,0.0,,,4.53335413,,3.553142838,,,-4.0,12.0,0.816706981,-0.43,0.26,-9.419780151,,,,,,,390.4,207.9,372.8,438.8,,,-0.0445348644999999,-0.14295028125,-0.09151605475,-0.0570502662499999,-0.16043121525,-0.1916999525,,-4.65869845,0.42,0.385,-7.561294001,3.845161881,62.225
1999-03-31,-0.140502453,1.072730756,,0.526884316,-0.657507971,17.13495227,0.881062968,2.702867239,0.90226176,0.389105549,,,0.162311349,0.175033858,0.186364396,4.786990785,-3.070416634,,,,6.822629422,0.279329791,2.247285585,,,6.0,2.0,4.666666667,4.0,3.333333333,3.333333333,3.666666667,11.0,8.0,4.666666667,,,-0.99150988,-0.62,-0.18,3.506197384,13.0867556,22.19154504,24.62445017,19.78831719,3.50530361,3.146461009,0.780238028,-0.189342767,2.37212744,6.062462182,1.400860214,-7.555063871,3.517950712,-3.120820645,,1.830714744,0.978002905,,,,,-2.7,21.0,11.0,-8.7,12.23404124,4.657718099,11.1771512,14.85790083,1.733631901,,25.35583306,2.793477733,17.02211499,32.36467495,76.2971683,5.96271155,-5.014978369,,,1.375537507,,8.272430878,,,14.0,2.0,-1.211252018,-0.37,0.26,17.41287725,15.67370207,5.231037466,41.36190949,,,,,,,,,,0.119442306,0.07120453075,0.04334863925,0.03324202525,0.13404604975,0.05346327525,,12.60478087,-1.185,-0.815,20.09282822,-0.650437939,43.305
1999-04-30,-0.118439384,0.746905484,,0.296574714,0.246006702,-10.33653829,0.219058138,0.0,-0.600602406,0.58083416,,,0.259151425,-0.079522867,-0.093138784,-0.283688134,2.202732232,,,,0.91603694,-2.829042984,-1.492565022,,,-3.0,-2.0,4.333333333,4.333333333,4.0,4.0,3.666666667,7.333333333,6.0,13.0,,,-0.507969606,-0.21,-0.19,-1.658706664,,-1.359525227,0.824307207,-2.209158606,-0.035738537,2.005589678,0.034210591,0.28387988,1.881301811,-1.54642257,30.3870876,2.530372527,-0.247218915,-2.037916234,,1.574835697,1.209204577,,,,,5.0,8.0,6.0,0.7,,,,,0.644210618,,-6.119512392,2.985296315,-15.58913243,10.61638092,-15.14944854,2.561716437,-3.883983332,,,-0.823049914,,0.565505748,,,5.0,6.0,-0.280714566,-0.56,-0.55,19.54476288,,,,66.0,,,391.4,211.6,375.9,436.7,,,0.1654003684,0.32494898,0.1686350449999999,0.1170002806,0.2280794951999999,0.1429333693999999,,4.987852358,-0.06,-0.285,18.09601701,-2.95257784,36.182
1999-05-31,-0.208248803,0.493513404,,0.208253746,0.796657338,22.7187098,0.436681917,4.348511194,1.346318017,-1.360565206,,,-0.178094437,-0.095510991,-0.093225613,1.550418654,-0.436681917,,,,4.458390661,-0.28735652,1.640603539,,,19.0,0.0,4.333333333,4.333333333,4.0,4.0,3.666666667,7.333333333,6.0,13.0,,,0.377346126,-0.07,-0.49,-0.992551603,,-0.671645914,-1.500278031,3.828960467,-2.073099633,0.0,-1.814555975,0.417593387,4.887336231,4.569322766,-8.509425514,-3.2792076,3.167134384,0.293685967,,1.550418654,0.956945102,,,,,3.2,7.0,1.0,3.2,,,,,0.724751681,,0.70915002,6.720874969,-5.001042057,32.42674629,28.33861755,10.34130954,0.59230183,,,5.363215492,,6.723694478,,,1.0,3.0,0.621848051,-0.6,0.38,-2.226329853,,,,,,,394.2,218.6,383.3,447.0,,,0.11521800075,0.235501985,0.04610707525,-0.03143053,-0.0370427445,0.0473357517499999,,-4.553868031,0.96,0.855,-2.634813437,-0.328169456,47.42
1999-06-30,0.61554455,0.940685599,,1.57547059,0.176621196,8.299966635,2.155255839,2.935221201,3.216651592,1.745922137,,,-0.585082118,0.0,-0.077754455,0.557881503,0.87146521,,,,-0.875918009,1.002155846,0.0,,,0.0,-4.0,4.333333333,4.333333333,4.0,4.0,3.666666667,7.333333333,6.0,13.0,,,0.30693627,0.0,-0.54,-2.31309671,12.83031301,11.53449266,7.06107707,7.603726468,-1.975445679,-1.405514697,-1.898791224,-0.647338741,2.356919186,-2.767472216,-8.570795281,2.894261641,0.239521073,2.60506772,,1.742963514,1.418463499,,,,,7.0,-10.0,-2.0,7.0,16.98719385,5.083473021,23.30303358,25.74888211,1.248260378,,7.409959105,-3.045920748,0.213447253,-15.05646939,-0.255216598,0.873367997,0.196656897,,,0.520834511,,1.742204345,,,2.0,2.0,-0.604430425,-0.13,-0.39,18.20679083,20.56142506,3.407805721,49.90495285,,,,,,,,,,0.0498813042499999,0.13440886575,0.11227794825,0.1434432665,0.00799136775,0.0066451787499999,,4.813051063,-0.43,-0.38,20.00601785,-1.753790386,33.62
1999-07-31,-0.296012958,-0.019700552,,-0.338456232,1.076748262,-29.92258724,3.766135464,4.445176257,-0.57720218,5.426962993,,,-0.342885469,-0.079662236,-0.093385221,5.677200014,1.507025292,,,,9.637599392,2.670573326,6.027649301,,,7.0,4.0,1.666666667,3.333333333,2.0,1.333333333,2.0,1.0,-0.666666667,0.666666667,,,0.814718383,0.0,-0.15,1.393256734,,-8.698696818,-1.678502518,-4.266794937,-0.529950858,0.944019791,-0.447268852,-0.162491573,-1.748678439,6.899287149,1.801403126,-1.334101013,3.756310158,-0.860837454,,1.713103993,1.629838173,,,,,6.5,0.0,-3.0,4.9,,,,,0.303546179,,-2.37275189,2.040887163,23.45916306,-4.305493366,-42.55707043,1.381714555,-1.783991813,,,3.06929464,,2.389192142,,,-1.0,0.0,1.291822613,-0.14,-0.49,9.368216943,,,,96.0,,,396.8,220.8,396.7,451.4,,,0.1378632228,0.0915978296,0.2315147545999999,0.3376453986,0.1024327089999999,0.1424052816,,4.931098573,0.73,1.275,6.643836245,3.737302411,62.26800000000001
1999-08-31,-0.596502266,1.082680508,,0.443419163,2.143154406,-9.476183306,-0.617921637,3.495501503,1.721706804,-2.770260255,,,1.025149325,0.254696094,0.0,-1.456015133,1.904819497,,,,3.016622183,-1.960847139,0.139178867,,,-2.0,-0.7,1.666666667,3.333333333,2.0,1.333333333,2.0,1.0,-0.666666667,0.666666667,,,0.996947895,0.0,-0.09,1.152651466,,-3.299153605,-6.841951898,0.794867362,3.990554417,5.497975498,-1.070350525,0.648388061,6.483133934,3.048301673,-6.563601995,1.493875887,-0.6936444,0.574714226,,1.055976022,1.148118237,,,,,0.5,-0.6,-1.8,6.0,,,,,1.978520929,,3.874716563,4.686430898,-0.84674511,-2.305404298,46.0951766,0.0,0.598207168,,,-0.252206943,,-1.872395127,,,0.1,-3.0,1.352289035,-0.02,0.28,-3.338536098,,,,,,,398.2,223.0,396.5,441.5,,,-0.10285634275,-0.2324934879999999,0.03621339175,0.13417625625,-0.0924407709999999,-0.09435793575,,4.473048328,0.625,0.78,2.477585167,-1.963520745,69.4575
1999-09-30,-0.652923798,1.340677826,,0.645603515,-2.806099527,5.677421493,1.435922108,0.760459939,0.567377409,2.222313678,,,0.242541957,0.079459678,0.0,5.069311432,0.418410652,,,,0.129115576,3.747836272,2.200914149,,,-13.0,-3.9,1.666666667,3.333333333,2.0,1.333333333,2.0,1.0,-0.666666667,0.666666667,,,1.459515886,0.0,-0.01,-0.235317787,15.41183514,5.11236845,4.819847765,2.718726426,0.516426338,2.111896549,-1.609003415,0.483546946,3.477949219,5.175508151,34.39497957,-0.845279346,4.757408973,1.704586727,,0.419287826,1.360565206,,,,,-2.4,8.1,7.4,-11.5,11.32756608,5.719312732,8.527962608,15.87844442,1.401254876,,2.41700442,3.31783987,9.870576881,17.07288992,-5.292716106,1.02389973,-2.6184779,,,5.406722127,,2.040887163,,,-2.6,-0.2,0.377997242,0.02,0.11,-11.47781081,10.12059869,-6.665458056,33.59922688,,,,,,,,,,-0.04636982275,-0.087640086,0.0647579849999999,0.1459230749999999,-0.0394476545,0.00240256075,,6.478889281,0.185,-0.415,-10.80475146,2.39434489,52.8225
1999-10-31,-0.27300089,0.474832423,,0.185633811,-0.00422594,4.710896685,1.415594923,9.737416403,1.264950106,-1.290340484,,,0.756177684,0.174589363,0.171139676,-3.613296298,-5.140317846,,,,-6.393655182,-1.095901379,-3.601497268,,,14.0,-1.4,1.0,0.666666667,-1.4e-14,1.0,2.0,0.333333333,1.0,0.666666667,,,2.109856032,0.0,0.07,0.783077628,,11.68513822,11.75230382,11.47245063,3.314054296,3.281142879,-1.459956888,1.039732107,5.390962928,0.873367997,-10.07483511,-4.934865011,1.754430965,0.56179923,,0.208986492,0.896866998,,,,,-1.6,9.2,2.9,14.9,,,,,0.588598054,,10.47514558,0.0,4.223855621,28.00017738,22.95197949,4.644284025,6.326219678,,,0.23894874,,4.766719942,,,7.0,2.6,0.615159563,-0.15,-0.24,-0.319820119,,,,99.0,,,398.7,238.9,389.0,437.4,,,-0.1253155738,-0.0864517902,-0.1423185682,-0.1582993166,-0.1510844182,-0.0980362332,,-5.468314021,-0.41,-1.2,-6.444253905,-1.180889791,34.376
1999-11-30,-0.25859267,0.200764886,,-0.072401469,0.236413344,2.126325131,1.197619105,1.365208917,-0.419874655,1.83828706,,,-0.176465916,0.0,0.0,4.370875679,3.03053495,,,,10.19157999,2.314602989,5.755012523,,,-10.0,-2.2,1.0,0.666666667,0.0,1.0,2.0,0.333333333,1.0,0.666666667,,,2.216222335,0.0,-0.1,-2.446841319,,5.407428854,2.261493278,3.228914697,-1.513225765,-0.689433625,-0.308412453,0.581781358,1.524956238,13.97619424,-4.848800146,1.613715297,4.255961442,0.836824967,,0.831605624,1.330396563,,,,,2.7,-14.5,-6.3,-0.9,,,,,0.884805575,,1.441806239,15.11491768,10.24019336,11.52097717,29.64520078,14.18034059,-5.310982531,,,4.662849315,,10.3593305,,,-2.4,0.6,0.41147446,-0.13,0.23,17.8763989,,,,,,,397.4,242.5,404.0,449.2,,,0.02164916025,0.12987061225,0.07667389025,0.14011186075,-0.05798184275,0.0765793725,,6.195779952,0.78,0.765,13.83951316,-3.673834444,35.2275
