date,date_w,KORCOMP,KOBDY10,KOCBNG3,USSKORW,A001,KORELEC,KOUN%TOTQ,KOEMPTOTO,KOPOPACTE,KOHWRWEMP,KOEXPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPGDSA,KONETTRDF,KOWRCCNSE,KOCONPRCF,KOPROPRCF,KOCPEXFEF,KOEQUIPTE,KOPSMANUG,KOPIMANUG,KOSIAI..E,KOIPALL.G,KOIPMIMAG,KOIPCHXPG,KOIPCOMPG,KOIPVECHG,KOIPXBSBG,KOMPRI30G,KOCYLEADR,KOROCOINF,KOBSESI.R,KOCOBUSIR,KOBSIBAPR,KOCNFBUSR,KOBSIBCOQ,KOBFDSAAF,KOBSIBCEQ,KOCNFCONR,KOCSECEMR
2019-10-31,10/25/2019,764.39093,1.677,1.943,706.63134,94.04,981.8709861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,10/18/2019,763.07962,1.587,1.88,707.23456,94.3,979.2773845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,11/01/2019,764.97879,1.732,1.976,706.03047,98.586,982.3256952,3.523917351,1021.346913,1024.934419,371.3572067,1075.040154,1632.052649,457.8210004,481.8101772,1063.095203,455.7659203,460.3168183,460.5570106,461.0257225,460.2767301,457.0578741,462.9862799,460.6169686,462.7909673,462.4972813,462.0058798,464.1502115,453.7961436,470.9530201,455.9126247,480.2440288,457.3679519,461.0157727,93.0,93.6,73.0,74.0,89.4,98.5,92.5,99.7,77.0
2019-10-31,10/04/2019,761.11943,1.373,1.717,708.35976,90.0725,976.5447152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,10/11/2019,762.29623,1.488,1.785,707.62145,86.585,978.6270357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/08/2019,766.72659,1.803,2.023,705.51057,105.63,983.9024762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/15/2019,767.88723,1.79,2.019,705.93169,102.674,986.5937283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/22/2019,765.06255,1.687,1.972,707.35493,101.458,982.731522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11/29/2019,764.39428,1.63,1.922,707.47094,105.488,980.8460133,3.644711284,1021.401908,1025.114698,370.8682081,1069.286998,1629.112038,451.4260311,479.4963758,1061.470093,455.9126247,463.3757643,459.9956619,460.8863358,460.0459106,455.3876892,461.6110126,460.7168189,463.4728988,462.399194,461.9073091,463.4728988,458.7006215,465.1099118,455.7029811,475.1087061,457.8826211,461.0157727,95.0,96.0,74.0,72.0,91.7,97.3,93.5,102.0,81.0
2019-12-31,12/06/2019,764.10122,1.68,1.969,707.85186,103.888,980.9800305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/13/2019,768.25976,1.649,1.962,707.00527,102.816,988.5989348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/20/2019,769.81108,1.673,1.959,705.56579,109.534,991.4500685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,12/27/2019,769.81244,1.683,1.944,705.58994,106.12,992.4988247,3.504705717,1022.114096,1025.681691,370.3768067,1072.916058,1632.486475,450.3469631,479.3722293,1068.48157,455.9126247,464.3428898,460.2366259,461.1649152,460.1362948,459.9152114,464.5351976,458.9040804,463.5699391,463.5699391,464.8229675,466.2495253,458.7006215,467.7490848,461.8086411,478.5797809,458.4967479,461.6110126,95.0,96.4,76.0,73.0,89.6,93.8,91.6,101.6,82.0
2020-01-31,01/31/2020,765.87043,1.558,1.899,708.67129,90.09,992.3484769,3.478108581,1022.401187,1025.941222,369.8829785,1067.134929,1608.164233,450.0920165,458.4048689,1066.2378,454.5207845,460.5170186,460.6069781,461.5318517,460.3568905,450.7557357,460.4169686,461.4129927,465.9658371,463.8604962,460.7168189,457.6770711,453.7961436,463.9571613,461.3138356,479.1234729,458.8024027,461.9073091,98.0,95.7,75.0,74.0,89.5,94.1,91.5,105.4,87.0
2020-01-31,01/03/2020,768.5455,1.555,1.858,706.12915,102.9575,990.9781206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/10/2020,769.9113,1.706,1.991,705.5287,104.006,996.9589382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/17/2020,771.89388,1.741,2.01,705.74159,110.396,999.5634553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,01/24/2020,771.6964,1.704,2.006,706.493,108.96,999.0875983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/21/2020,767.91775,1.443,1.782,709.59512,89.036,998.4389429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/28/2020,759.43863,1.333,1.707,709.03435,76.794,988.1910432,3.427787934,1022.081338,1025.569252,368.6376324,1061.917427,1599.309157,451.5464273,450.5239347,1051.805806,453.6462988,455.3876892,460.6768907,461.204649,460.5869941,460.4169686,455.9126247,461.9073091,462.4972813,460.9162207,457.2646994,457.4710979,457.7798989,430.2712828,462.5952725,482.4835696,459.1071262,461.4129927,90.0,86.7,65.0,76.0,83.1,79.6,94.1,97.9,76.0
2020-02-29,02/07/2020,770.16298,1.601,1.874,708.3715,85.432,999.1114657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,02/14/2020,771.58325,1.653,1.913,707.61976,88.96,1001.957716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/06/2020,762.08129,1.37,1.692,708.06997,73.646,992.5130153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/13/2020,747.95481,1.57,1.81,709.98456,70.628,979.5865036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/20/2020,735.63757,1.611,1.945,713.4851,64.852,968.8562636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,03/27/2020,744.87589,1.532,2.039,710.06293,75.702,976.2366287,3.839810698,1019.694044,1023.609519,364.5449896,1074.002495,1618.046022,466.2022998,481.818259,1064.074396,454.7752915,454.2230386,460.4570006,460.3168183,460.2667056,460.5170186,462.2027303,460.4169686,456.9543008,459.1071262,462.1043535,454.7541073,461.1152258,468.7671407,461.8086411,480.3780032,459.0056548,460.4169686,69.0,71.1,54.0,69.0,62.1,71.5,80.2,79.3,62.0
2020-04-30,04/03/2020,745.32374,1.548,2.1,712.0129,79.378,973.3824932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,04/10/2020,752.8708,1.444,2.092,709.96558,80.492,978.7214376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,04/24/2020,754.38082,1.546,2.201,711.52734,78.708,978.9300419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,05/01/2020,757.43326,1.518,2.218,711.0639,86.28,980.8046564,3.912901706,1018.572986,1022.560728,358.6292865,1049.875128,1613.313154,441.4977735,430.2171409,1054.356647,460.0760477,457.5741375,460.0157644,459.4412529,460.3067978,460.7168189,457.0578741,461.9073091,456.7468319,457.6770711,458.4967479,465.0143552,454.3294782,456.1218298,461.1152258,477.2089569,459.0056548,459.511985,61.0,66.4,51.0,53.0,57.5,68.1,58.9,71.5,59.0
2020-04-30,04/17/2020,755.72274,1.438,2.148,710.35194,80.365,982.8294607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/08/2020,757.34388,1.426,2.182,710.64422,82.2375,979.5261825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/15/2020,756.3865,1.383,2.176,711.73596,91.83,977.8611735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/22/2020,758.58548,1.347,2.165,712.33988,93.986,979.8168703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,05/29/2020,761.5594,1.374,2.158,711.60613,97.04,983.3992769,4.32329476,1018.949322,1023.372611,366.0994251,1045.893785,1618.983335,452.8828953,396.6321779,1045.339851,465.0717001,461.8086411,459.9554447,459.4715728,460.4469941,456.8506202,448.7512143,462.4972813,458.394655,456.3305982,450.4244267,452.6126979,455.9126247,429.8645026,457.7798989,476.8608742,459.0056548,458.7006215,64.0,67.7,53.0,50.0,67.8,74.2,59.4,78.4,67.0
2020-06-30,06/19/2020,766.91777,1.38,2.23,710.00148,97.998,988.2449803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,06/26/2020,766.6058,1.327,2.22,709.33382,98.906,988.4329707,4.191466475,1019.320505,1023.602348,367.3765816,1057.679092,1625.290972,454.4995463,431.2676557,1048.555959,463.6668853,463.9571613,460.2265973,459.9856091,460.5370166,461.3138356,457.5741375,462.6931678,459.6129441,459.1071262,456.9543008,456.5389316,461.0157727,450.5349851,463.8604962,477.0194674,459.511985,458.9040804,68.0,73.5,56.0,53.0,74.6,76.8,69.2,82.7,70.0
2020-06-30,06/12/2020,766.49565,1.388,2.21,709.32136,97.148,987.382957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,06/05/2020,768.79376,1.452,2.224,709.18295,98.106,992.0547206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/03/2020,767.43434,1.387,2.239,708.96017,99.552,989.0409912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/10/2020,767.33394,1.397,2.237,709.05934,106.798,987.9322926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/17/2020,769.67534,1.348,2.214,709.33548,104.382,990.6408283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/24/2020,769.64126,1.305,2.189,709.1401,103.198,990.5212564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,07/31/2020,771.84055,1.296,2.177,708.51397,104.294,995.5260407,4.168901284,1019.630641,1023.885203,367.1224519,1066.394622,1627.733476,454.4251771,470.6100905,1056.744238,461.5318517,459.4109239,460.1463324,460.2065371,460.6868743,463.4728988,459.2084946,461.8086411,460.7168189,460.3168183,459.1071262,452.5044142,457.6770711,466.3439094,459.8145571,478.6915744,460.1162165,459.3097605,77.0,81.3,62.0,55.0,84.6,84.5,73.5,85.1,70.0
2020-08-31,08/07/2020,776.2881,1.319,2.174,708.10193,110.594,996.3333989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,08/14/2020,778.634,1.396,2.195,707.92181,105.868,996.6809709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,08/21/2020,774.26581,1.41,2.204,708.35724,98.1925,992.2827328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,08/28/2020,776.37863,1.486,2.24,707.37823,91.218,992.8850185,3.717898206,1019.9175,1023.706274,364.5449896,1058.327669,1620.771128,459.4311443,442.3048609,1048.620386,462.0354321,462.0058798,460.7068383,460.6968568,460.8763721,456.8506202,459.2084946,462.399194,460.2165677,460.1162165,460.2165677,462.8886713,461.21458,463.0837933,460.2165677,470.7588678,461.0157727,459.9152114,83.0,84.2,66.0,62.0,82.3,82.1,83.8,89.1,75.0
2020-09-30,09/25/2020,773.13999,1.424,2.2,706.8551,99.918,996.3629234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,09/04/2020,776.99066,1.527,2.268,707.95424,95.892,993.476478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,09/11/2020,778.18439,1.53,2.251,708.00181,98.83,998.2606911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,09/18/2020,778.83774,1.503,2.232,706.04764,100.01,999.3971103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,10/02/2020,775.27176,1.43,2.193,706.16431,98.905,997.4579553,4.098507356,1019.582129,1023.770725,366.8676747,1077.519815,1631.573873,474.5453731,480.6804054,1058.152592,462.2911867,463.5699391,461.254294,460.8962984,460.6768907,473.532087,463.8604962,459.8145571,460.2165677,461.9073091,465.0143552,465.7762636,467.4696249,474.927053,459.0056548,482.2220813,461.6110126,460.7168189,77.0,83.0,64.0,69.0,81.7,88.2,82.6,80.3,66.0
2020-10-31,10/30/2020,772.62788,1.546,2.247,703.58098,112.494,994.2773167,4.240370899,1019.805834,1024.138734,368.3866912,1071.037704,1626.023355,469.2264893,481.0638446,1057.371904,463.1519961,462.5952725,460.6968568,460.4970166,460.0157644,455.2823706,464.2465971,457.5741375,461.5120517,461.8086411,464.053733,468.0277658,458.8024027,478.4988613,458.7006215,471.7976413,462.2027303,461.21458,89.0,93.1,74.0,65.0,95.0,99.7,78.6,92.6,83.0
2020-10-31,10/23/2020,776.67601,1.495,2.235,702.86003,100.592,999.5245522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,10/16/2020,775.85598,1.493,2.23,704.07203,100.826,998.9645524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,10/09/2020,777.98684,1.543,2.241,704.19539,98.345,999.5455335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,11/06/2020,779.00755,1.559,2.249,702.2779,113.88,1000.692372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,11/13/2020,782.1591,1.627,2.253,701.04202,112.522,1004.99332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,11/20/2020,784.52202,1.607,2.234,701.66814,113.03,1008.057711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,11/27/2020,787.60501,1.641,2.232,700.76368,110.994,1012.844186,4.107352054,1020.403649,1024.597736,367.3765816,1073.098823,1630.290195,469.1256135,481.866736,1059.525285,463.5214307,462.1043535,460.6069781,460.5770006,460.6768907,459.0056548,463.3757643,456.1218298,462.2027303,462.6931678,464.9187071,463.8604962,466.4382046,470.4110134,457.8826211,476.4220557,462.9862799,462.0058798,92.0,96.0,78.0,72.0,95.4,98.3,96.4,99.0,91.0
2020-12-31,12/04/2020,791.25879,1.655,2.22,698.82932,111.274,1018.23878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,12/11/2020,792.66243,1.661,2.215,699.55784,114.632,1020.511728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,12/18/2020,792.73893,1.708,2.208,700.26245,112.29,1020.924613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,12/25/2020,793.98217,1.682,2.196,700.31291,110.855,1025.663709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,01/01/2021,796.32756,1.713,2.208,699.00079,109.4325,1030.187702,4.216459173,1019.805834,1024.113767,365.8420247,1084.607837,1635.792333,478.9406575,480.4594651,1070.63463,463.1909483,462.4972813,460.8464753,461.3535102,460.7766812,465.7762636,463.1812117,457.2646994,460.7168189,462.0058798,465.8710953,467.2828834,469.2264893,460.5170186,461.7098757,474.849967,463.5699391,462.1043535,86.0,92.4,75.0,76.0,91.1,96.7,97.4,90.8,81.0
2021-01-31,01/08/2021,805.58496,1.729,2.178,699.66906,120.336,1040.47924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,01/15/2021,803.45986,1.731,2.144,700.69398,117.184,1038.707722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,01/22/2021,805.21787,1.758,2.124,700.80847,106.046,1039.775657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,01/29/2021,799.8406,1.768,2.092,701.97393,112.374,1033.686577,4.711666128,1018.693567,1023.519847,365.3252276,1077.910157,1628.251093,469.1347882,481.2184355,1070.22737,461.204649,464.5351976,461.5516478,462.458058,461.0754564,471.5816706,462.8886713,457.3679519,460.6169686,462.1043535,465.7762636,464.053733,472.2063937,469.5924549,455.1769409,469.5755585,464.2465971,462.0058798,93.0,95.7,77.0,70.0,96.8,95.3,90.5,95.2,89.0
2021-02-28,02/26/2021,801.06749,1.96,2.054,702.54405,105.812,1035.070159,4.082939147,1020.244334,1024.412965,365.58396,1070.788329,1623.220965,464.5448032,471.2498764,1065.501297,459.9353301,462.2027303,462.0846665,463.2785353,461.21458,467.0957927,464.6312129,457.7798989,462.6931678,464.1502115,469.2264893,473.8826571,474.6669748,470.7726774,450.313746,471.5911599,464.8229675,462.2027303,97.0,98.8,76.0,75.0,106.4,93.4,102.0,97.4,90.0
2021-02-28,02/19/2021,804.16124,1.875,2.043,700.85594,104.91,1036.43511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,02/05/2021,804.57902,1.791,2.061,701.9082,111.088,1036.34601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,02/12/2021,803.93445,1.831,2.055,700.70303,107.2166667,1034.895064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,03/05/2021,801.50828,1.992,2.08,702.83787,109.2825,1034.620445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,03/12/2021,802.43352,2.092,2.149,703.57086,108.714,1035.455362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,03/19/2021,801.94582,2.099,2.092,702.95082,112.498,1034.310092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,03/26/2021,801.9945,2.005,2.059,702.90388,113.148,1033.204073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,04/02/2021,804.32779,2.049,2.067,702.96543,117.158,1037.345993,3.927471049,1020.835855,1024.838845,367.1224519,1089.099907,1641.137098,476.8478804,492.8701911,1081.461608,458.2617782,464.3428898,462.3402954,464.3332647,461.3336749,469.2264893,464.2465971,457.0578741,464.2465971,464.9187071,467.9349584,470.5015521,474.4062185,469.6837375,449.7584975,472.6069251,465.4912278,462.7909673,102.0,103.9,83.0,78.0,108.8,110.5,107.2,100.6,93.0
2021-04-30,04/16/2021,807.04747,2.023,2.029,701.80884,116.248,1036.907802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,04/09/2021,804.93887,2.029,2.056,702.2079,116.224,1036.412748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,04/23/2021,806.65529,2.043,1.907,701.66769,114.312,1035.379982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,04/30/2021,805.44781,2.128,1.914,701.90775,121.01,1032.96095,3.757481319,1021.005271,1024.838845,367.6300672,1084.400232,1641.084422,463.4826071,487.1296595,1083.744436,459.4715728,465.8710953,462.4776716,465.2816839,461.5219522,477.2378105,464.053733,456.3305982,464.8229675,464.5351976,466.9083512,467.4696249,471.1330382,467.9349584,447.2780998,471.4576905,466.1550519,463.8604962,106.0,111.3,88.0,84.0,109.0,106.1,108.4,102.5,94.0
2021-05-31,05/07/2021,807.00307,2.123,1.9,701.48233,120.68,1033.273852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,05/14/2021,805.62111,2.158,1.882,702.68619,115.066,1029.792441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,05/21/2021,805.71938,2.123,1.861,702.79931,114.6925,1030.538999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,05/28/2021,806.7378,2.132,1.899,701.55598,116.032,1031.010267,3.811643352,1021.207459,1025.089973,367.6300672,1083.417734,1639.926725,470.6643155,471.7248089,1077.709043,460.7068383,465.2053772,462.5462889,465.8236907,461.630793,467.6560182,462.5952725,456.2262685,465.1099118,464.6312129,465.8710953,466.6265285,472.8272383,459.8145571,448.863637,467.5832729,466.8144985,464.2465971,106.0,112.0,88.0,89.0,106.6,105.6,106.7,105.7,99.0
2021-06-30,07/02/2021,809.61412,2.101,1.984,703.06541,120.538,1032.858828,3.663831139,1021.438554,1025.171189,367.8829118,1091.106045,1638.586758,480.4266916,483.4534349,1082.832222,459.844764,466.3439094,462.5462889,466.3533429,461.6505696,474.3191484,463.4728988,455.7029811,465.6813419,465.396035,466.9083512,470.4110134,473.3563401,465.3007515,446.2453884,469.4902109,467.4696249,464.4390899,110.0,114.0,88.0,88.0,107.0,105.9,105.7,111.1,109.0
2021-06-30,06/25/2021,810.2538,2.1,1.969,702.76117,115.406,1034.273522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,06/18/2021,809.1912,2.041,1.888,703.46038,116.038,1032.629704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,06/11/2021,808.6201,2.101,1.872,701.79989,115.922,1032.607457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,06/04/2021,808.33533,2.173,1.931,701.27322,112.48,1033.50313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,07/09/2021,807.64998,2.033,1.874,704.34437,119.774,1032.120496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,07/16/2021,809.46562,2.008,1.908,704.09741,107.572,1033.207005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,07/23/2021,808.77694,1.888,1.841,704.9359,111.524,1032.818617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,07/30/2021,807.16308,1.874,1.847,704.9155,123.89,1031.076768,3.333451165,1021.632554,1025.022832,367.1224519,1092.344469,1642.457794,473.312355,485.2420813,1089.072602,458.2617782,467.2828834,462.751859,467.3202596,461.9566066,477.5756487,464.1502115,457.7798989,465.3007515,465.58633,468.7671407,466.5324109,479.8266816,463.7637376,452.1788577,468.5852996,467.562865,464.6312129,105.0,110.0,87.0,90.0,103.0,99.4,104.7,103.6,92.0
2021-08-31,08/27/2021,805.00335,1.939,1.842,705.80959,102.66,1025.823043,3.212354667,1021.786024,1025.051107,361.0917913,1088.115752,1644.605519,478.9656066,457.3369873,1085.091047,456.9543008,466.8144985,463.2298853,467.8420648,462.2027303,469.8660529,462.399194,462.0058798,464.7271362,465.4912278,469.5924549,469.501089,482.350218,464.9187071,444.9685283,467.9622527,467.6560182,464.8229675,106.0,110.1,87.0,84.0,102.1,97.4,101.2,102.9,90.0
2021-08-31,08/20/2021,802.63368,1.853,1.794,706.92277,103.0675,1023.862712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,08/06/2021,809.26553,1.9,1.855,704.39718,118.344,1034.456044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,08/13/2021,806.18937,1.924,1.834,705.8212,115.782,1026.593555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,09/03/2021,807.12373,1.943,1.865,705.25307,109.06,1028.702772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,09/10/2021,804.74327,2.006,1.936,706.50838,110.862,1027.252136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,09/17/2021,805.21405,2.068,1.978,707.50563,106.636,1028.569768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,09/24/2021,804.72664,2.152,2.017,707.34858,100.94,1028.152494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,10/01/2021,801.27406,2.258,2.087,707.37908,101.856,1023.443383,3.081321474,1022.044926,1025.174719,366.6122467,1093.156761,1647.52091,483.3579847,473.8564069,1085.198099,457.7182149,469.2264893,463.6378113,468.2131227,462.0846665,464.7271362,461.6110126,463.7637376,466.2495253,466.6265285,468.7671407,469.6837375,483.9451482,458.1901559,454.9657476,470.1082911,467.562865,465.1099118,105.0,106.7,84.0,87.0,99.0,97.7,101.7,104.2,94.0
2021-10-31,10/29/2021,799.65462,2.575,2.573,706.86915,113.006,1020.146173,3.216610945,1022.197765,1025.467245,362.1670704,1092.702374,1648.384003,479.2479284,477.6599302,1089.391727,456.5389316,468.8591794,463.8121286,469.2448194,462.3304756,459.4109239,462.6931678,465.3007515,467.0957927,467.0021158,469.501089,466.2495253,482.7513417,461.5120517,461.7098757,469.1226774,467.3762977,465.4912278,107.0,107.9,86.0,86.0,95.6,102.3,98.3,107.4,96.0
2021-10-31,10/22/2021,800.84188,2.411,2.362,707.12805,108.708,1020.313723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,10/15/2021,801.1375,2.356,2.249,707.53819,97.4825,1020.200311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,10/08/2021,799.16938,2.374,2.156,708.744,93.8175,1020.411238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,11/05/2021,799.60714,2.35,2.468,707.4574,112.826,1021.203088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,11/12/2021,799.59131,2.344,2.499,707.32231,105.156,1021.960692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,11/19/2021,799.66606,2.372,2.513,707.9416,110.94,1024.097285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,11/26/2021,798.49532,2.255,2.433,708.64327,114.122,1024.485884,3.097314021,1022.422957,1025.569252,367.1224519,1100.759376,1654.156759,486.8687631,483.2624433,1095.705974,452.9907701,466.6265285,464.3140117,469.9570861,462.5560876,469.5924549,464.4390899,465.6813419,468.4905154,468.2131227,470.682384,464.4390899,485.8260814,464.1502115,458.2924577,466.8623744,467.3762977,466.0604893,107.0,110.2,86.0,86.0,100.8,103.5,98.0,108.3,96.0
2021-12-31,12/03/2021,799.57548,2.234,2.464,707.41168,108.974,1027.379998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12/10/2021,800.97718,2.201,2.399,707.40872,112.016,1029.278906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12/17/2021,801.22602,2.153,2.398,707.98834,110.66,1030.172527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12/24/2021,801.05023,2.206,2.438,707.91675,112.202,1033.127173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,12/31/2021,799.88897,2.25,2.415,708.07586,106.674,1031.97307,3.493769851,1022.741717,1026.294363,367.1224519,1101.426088,1654.614142,492.7760803,489.5074787,1102.124328,452.2331908,468.3056725,464.4775441,469.9388861,462.9960355,471.0430697,466.9083512,469.2264893,468.2131227,469.6837375,475.1000634,473.6198448,490.6015245,469.043003,457.4710979,474.8375757,467.562865,466.8144985,105.0,110.0,87.0,85.0,97.3,100.0,99.5,104.4,88.0
