date,date_w,USSKORW,A001,KOEMPTOTO,KOWRCCNSE,KOWRCDURE,KOWRCSEME,KOWRCNODE,KOCREU..A,KOCSMTTOA,KOCNFCONR,KOCSPHIMR,KOCSPSPMR,KOCSECDMR,KOEQUIPTE,KONEWCONA,KOPSMANUG,KOMSCONGG,KOIPMIMAG,KOMPCAPGG,KOMPCONGG,KOSIAI..E,KOSIAWRTE,KOSIATRNE,KOSIAHOTE,KOROCOINF,KOPIMANUG,KOPICONGG,KOBSIBAPR,KOBSISAPR,KOBSIBMPR,KOBSESI.R,KOBSIBMAR,KOBSIBNMR,KOEXPGDSA,KOIMPGDSA,KOEXCHINA,KOEXPSCOH,KOEXPMOVH,KOIMPCONA,KOEXPPRCF,KOIMPPRCF,KOCONPRCF,KOCPCOREF,KOCPEXFEF,KOPROPRCF,KONETTRDF
1988-03-31,04/01/1988,662.11393,,972.4406938,,,,,,,,,,,,1346.08493,288.4800713,399.6364154,287.356464,286.2200881,403.0694535,,,,,300.0719815,273.4367509,330.3216973,,,,,,,847.4610272,834.5079437,1022.687455,,,,471.2049548,393.5348831,350.4956616,355.6775613,,393.3001412,534.8867885
1988-03-31,03/25/1988,662.53924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03-31,03/04/1988,663.45019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03-31,03/11/1988,663.45019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03-31,03/18/1988,662.53924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-30,04/08/1988,662.11393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-30,04/15/1988,662.11393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-30,04/22/1988,662.11393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-30,04/29/1988,660.70555,,972.1106194,,,,,,,,,,,,1309.605226,286.2200881,398.3413002,283.3213344,269.4627181,401.2772909,,,,,300.0719815,271.4694744,329.5836866,,,,,,,843.9548789,834.4273538,1002.742936,,,,470.8628894,393.2413695,350.3152104,356.2181801,,393.0059368,535.4272279
1988-05-31,05/06/1988,660.6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-05-31,05/13/1988,660.6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-05-31,05/20/1988,660.09583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-05-31,05/27/1988,659.89177,,972.2657283,,,,,,,,,,,,1346.965544,285.0706502,399.4524227,283.9078464,276.6319109,403.2469159,,,,,300.0719815,272.7852828,330.6886702,,,,,,,847.0816004,834.8561263,1047.587853,,,,471.0520702,394.4683788,350.85559,356.9250967,,393.417581,535.3184268
1988-06-30,06/24/1988,659.11249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-06-30,06/17/1988,659.74185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-06-30,07/01/1988,659.12621,,972.6189955,,,,,,,,,,,,1346.476514,284.4909384,399.6364154,284.4909384,280.3360381,404.3051268,,,,,300.5682604,276.000994,333.220451,,,,,,,852.7614105,836.3418041,1017.401075,,,,471.3755496,397.2365234,351.4526067,357.5990672,,393.4957977,534.7059911
1988-06-30,06/03/1988,659.68728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-06-30,06/10/1988,659.74185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-31,07/08/1988,659.12621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-31,07/15/1988,658.78255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-31,07/22/1988,658.74123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-31,07/29/1988,658.52057,,971.6449892,,,,,,,,,,,,1325.445248,288.4800713,401.8183201,289.0371758,288.4800713,405.3522568,,,,,301.0620886,276.6319109,333.9321978,,,,,,,855.6952221,841.0511359,1038.486377,,,,471.6622111,398.0055416,351.6310189,357.8506397,,393.9054344,532.4277468
1988-08-31,09/02/1988,658.16095,,973.8939507,,,,,,,,,,,,1308.039489,293.385687,403.2469159,291.7770732,291.7770732,406.3885355,,,,,302.0424886,277.2588722,336.3841595,,,,,,,857.7322632,848.3490172,1020.366622,,,,471.5637639,397.1046346,352.1643535,358.240721,,394.4102899,531.895298
1988-08-31,08/26/1988,658.29942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-08-31,08/19/1988,658.38241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-08-31,08/05/1988,658.43769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-08-31,08/12/1988,658.38241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09-30,09/09/1988,657.61213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09-30,09/16/1988,657.57729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09-30,09/23/1988,657.56336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-09-30,09/30/1988,657.42387,,975.0465153,,,,,,,,,,,,1338.740713,290.1421594,400.7333185,289.5911938,290.690106,405.6988776,,,,,303.01337,280.3360381,338.0994674,,,,,,,859.2840036,837.0367419,1035.287385,,,,471.8320284,396.3666239,352.4299579,358.850648,,394.0999114,533.5227721
1988-10-31,10/28/1988,655.69204,,975.8848411,,,,,,,,,,,,1305.31762,291.7770732,402.356438,291.7770732,294.9688335,407.4141855,,,,,303.9749159,283.3213344,345.946629,,,,,,,856.7171602,840.188514,1048.060641,,,,471.5189831,395.7760897,352.1643535,359.1266625,,393.4957977,534.7488411
1988-10-31,10/14/1988,656.56874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-31,10/07/1988,657.17929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-31,10/21/1988,656.5265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-30,11/04/1988,655.72186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-30,11/11/1988,654.76459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-30,11/18/1988,654.23279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-30,11/25/1988,653.78503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-30,12/02/1988,653.37888,,974.4995797,,,,,,,,,,,,1330.636352,292.8523524,405.6988776,291.7770732,299.0719732,407.7537444,,,,,304.4522438,286.2200881,344.6807893,,,,,,,866.7420184,843.3563726,1044.636402,,,,470.6372066,394.6231177,352.9590596,359.7860056,,394.0999114,535.0340395
1988-12-31,12/09/1988,653.23343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-31,12/16/1988,652.79579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-31,12/23/1988,652.91268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-31,12/30/1988,652.92728,,974.3242506,,,,,,,,,,,,1394.953258,290.1421594,400.9149716,289.5911938,295.4910279,404.1295341,,,,,304.927304,287.9198457,345.3157121,,,,,,,876.4156233,849.1941638,1081.867768,,,,470.4834509,395.0474192,353.8056564,360.1958982,,394.6037884,535.7764825
1989-01-31,01/06/1989,652.79579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-31,01/13/1989,652.75192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-31,01/20/1989,652.64949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-31,01/27/1989,652.60555,,974.9008569,,,,,,,,,,,,1282.936319,290.690106,404.3051268,289.0371758,291.7770732,406.5602093,,,,,305.4001182,291.2350665,352.0460802,,,,,,,838.9549575,839.4126849,1061.366391,,,,470.3838358,394.3134,353.9799231,360.2776755,,394.4102899,534.9153056
1989-02-28,02/24/1989,651.32301,,975.518532,,,,,,,,,,,,1321.847687,291.7770732,405.5257174,289.5911938,286.2200881,408.7655574,,,,,305.8707073,290.690106,351.1545439,,,,,,,837.4891797,836.3297446,1062.261919,,,,469.8387268,394.7003974,354.327548,360.6855619,,394.6037884,535.7246434
1989-02-28,02/17/1989,652.15044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-28,02/03/1989,652.20928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-28,02/10/1989,652.31217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,03/03/1989,651.17453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,03/10/1989,651.2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,03/17/1989,651.17453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,03/24/1989,651.2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,03/31/1989,651.14481,,976.2245941,,,,,,,,,,,,1362.085728,291.7770732,404.8300624,287.9198457,279.7281335,405.8717385,,,,,306.3390922,289.5911938,346.5735903,,,,,,,858.1041975,857.5595676,1053.958808,,,,469.5924549,394.8162052,355.0191934,361.2268352,,394.6037884,534.9485653
1989-04-30,04/07/1989,650.77254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-30,04/14/1989,650.77254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-30,04/21/1989,650.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-30,04/28/1989,650.12897,,976.7337305,,,,,,,,,,,,1374.457723,290.1421594,396.271612,284.4909384,284.4909384,396.8403339,,,,,306.8052935,285.6470206,340.4525172,,,,,,,847.2974184,847.695436,1030.484423,,,,469.3089484,394.5070859,355.4204551,361.9797293,,394.9704072,534.2094989
1989-05-31,06/02/1989,650.12897,,976.8176291,,,,,,,,,,,,1410.093984,291.2350665,400.5513349,288.4800713,291.2350665,404.8300624,,,,,307.2693315,286.7898902,337.4168709,,,,,,,850.715235,851.9598297,1051.588553,,,,469.3089484,393.064847,356.6994266,362.8067315,,395.3548752,534.2573458
1989-05-31,05/26/1989,650.72777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-31,05/19/1989,650.18901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-31,05/12/1989,650.18901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-31,05/05/1989,650.12897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,06/09/1989,649.85833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,06/16/1989,648.96911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,06/23/1989,649.10573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,06/30/1989,649.02986,,977.0457748,,,,,,,,,,,,1400.54836,290.690106,401.6383021,289.5911938,294.9688335,407.0734697,,,,,308.190997,292.3161581,348.1240089,,,,,,,859.9224137,858.0161042,1031.711922,,,,469.1072615,391.4220589,356.8687269,363.3102439,,395.3548752,535.7529226
1989-07-31,07/07/1989,649.91854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-31,07/14/1989,649.1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-31,07/21/1989,649.16639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-31,07/28/1989,649.18003,,977.5030123,,,,,,,,,,,,1379.441868,293.9161922,401.6383021,292.8523524,308.190997,405.1784948,,,,,309.1042453,292.3161581,346.260601,,,,,,,856.2678663,854.7212276,1026.788758,,,,469.4736629,390.7010464,356.7841126,363.8375322,,394.6810831,537.4861654
1989-08-31,08/25/1989,650.83219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-31,08/18/1989,649.31637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-31,09/01/1989,650.83219,,978.0796618,,,,,,,,,,,,1386.762377,298.0618636,403.7774211,297.0414466,309.1042453,408.7655574,,,,,310.4586678,297.5529566,352.9297384,,,,,,,856.9469273,866.0223526,1040.420223,,,,469.40049,390.0759813,357.5150689,363.995178,,395.0859029,538.8477946
1989-08-31,08/04/1989,649.18003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-31,08/11/1989,649.24065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-30,09/08/1989,650.83219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-30,09/15/1989,650.39887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-30,09/22/1989,650.39887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-30,09/29/1989,650.39887,,978.0326205,,,,,,,,,,,,1408.987408,297.5529566,402.7135813,294.9688335,304.4522438,407.5841091,,,,,311.3515309,298.5681938,355.2486829,,,,,,,860.7891845,850.7677662,1029.664388,,,,469.0062653,389.5080285,358.4351925,364.3620548,,395.6613889,539.5126422
1989-10-31,10/06/1989,650.39887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-31,10/13/1989,650.39887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-31,10/20/1989,649.78001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-31,10/27/1989,649.81014,,978.7837615,,,,,,,,,,,,1424.290935,294.4438979,397.9681654,291.7770732,304.4522438,400.9149716,,,,,312.2364924,298.5681938,352.6360525,,,,,,,857.6250091,858.6309469,1061.91787,,,,468.7671407,389.0186311,358.6846729,364.5449896,,395.8333908,539.9609618
1989-11-30,12/01/1989,651.32301,,979.1435812,,,,,,,,,,,,1392.409587,296.5273066,399.2680908,294.4438979,311.3515309,402.1773869,,,,,312.6760536,303.4952987,355.820113,,,,,,,864.0253301,860.8822058,1067.387351,,,,468.4073784,389.0390705,358.850648,365.221547,,395.5657042,540.1370222
1989-11-30,11/03/1989,650.96629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-30,11/10/1989,650.63818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-30,11/17/1989,650.72777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-30,11/24/1989,650.72777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-31,12/15/1989,650.1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-31,12/22/1989,650.34795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-31,12/08/1989,651.32301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-31,12/29/1989,651.82619,,979.2154794,,,,,,,,,,,,1462.168191,297.5529566,399.8200702,294.9688335,310.9060959,402.5351691,,,,,313.1136911,304.4522438,358.6292865,,,,,,,873.4563469,863.1412908,1072.028939,,,,468.3981366,386.9324251,358.7676949,365.4805474,,395.6613889,539.8886421
1990-01-31,01/26/1990,652.76655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-31,01/19/1990,652.57625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-31,02/02/1990,653.04402,,978.2946843,,,,,,,,,,,,1362.740229,294.9688335,400.3690194,293.385687,313.9832618,402.356438,,,,,313.5494216,307.7312261,358.6292865,,,,,,,828.426543,843.9099533,1036.027929,,,1294.243974,470.0480366,386.1361091,361.0377226,367.5794215,369.4612986,396.8025196,542.1463771
1990-01-31,01/05/1990,652.35623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-31,01/12/1990,651.19088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-28,02/09/1990,653.04402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-28,02/16/1990,653.04402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-28,02/23/1990,653.04402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-02-28,03/02/1990,653.27709,,979.0191747,,,,,,,,,,,,1393.493669,298.5681938,403.6008985,295.4910279,316.9685581,404.4804117,,,,,314.4152279,309.1042453,360.004824,,,,,,,845.1029671,856.6442679,1048.8966,,,1296.793633,470.157068,386.0097933,361.6577542,368.2358237,370.0313832,396.9348072,544.5357109
1990-03-31,03/09/1990,654.38399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-31,03/16/1990,654.38399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-31,03/23/1990,654.38399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-31,03/30/1990,653.89644,,979.5004946,,,,,,,,,,,,1412.122015,303.01337,404.1295341,297.5529566,319.8673118,404.8300624,,,,,315.2736022,310.0092289,362.4340933,,,,,,,857.0035326,868.9718589,1080.346596,,,1306.812892,470.311326,386.7025639,362.700405,369.3866996,371.4059753,397.3682386,544.9191255
1990-04-30,04/06/1990,655.10803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-30,04/13/1990,655.39334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-30,04/20/1990,655.39334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-04-30,04/27/1990,655.39334,,979.5782624,,,,,,,,,,,,1412.797475,303.01337,404.8300624,297.5529566,313.5494216,406.2165664,,,,,316.1246712,308.6486637,362.700405,,,,,,,850.7112552,857.9514632,1067.046588,,,1309.56867,470.8719062,387.1617591,363.8112337,370.1548857,372.08625,397.9494721,544.6133741
1990-05-31,06/01/1990,655.37909,,979.8205923,,,,,,,,,,,,1449.024679,299.5732274,400.9149716,294.9688335,306.8052935,402.356438,,,,,316.9685581,310.9060959,364.0214282,,,,,,,855.9257742,868.5627262,1073.417682,,,1316.08569,471.7158688,386.514102,364.9358696,371.2840092,372.9061244,398.6388087,544.7814378
1990-05-31,05/18/1990,654.78322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-31,05/25/1990,655.37909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-31,05/04/1990,654.89638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-05-31,05/11/1990,654.78322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-30,06/08/1990,655.37909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-30,06/15/1990,656.09741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-30,06/22/1990,656.09741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-30,06/29/1990,656.09741,,980.0873263,,,,,,,,,,,,1434.228551,302.0424886,403.4240638,297.0414466,317.805383,404.4804117,,,,,317.3878459,311.7949906,366.0994251,,,,,,,864.6241249,860.6036689,1102.999059,,,1306.577186,472.1084811,386.1992072,365.4288009,371.9408659,373.6001561,398.9169215,545.8521118
1990-07-31,07/06/1990,656.22322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-07-31,07/13/1990,656.22322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-07-31,07/20/1990,656.22322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-07-31,07/27/1990,657.29816,,980.6878079,,,,,,,,,,,,1433.6218,305.8707073,406.2165664,300.0719815,323.4749174,408.0921542,,,,,317.805383,310.9060959,365.3252276,,,,,,,861.0596099,859.650554,1067.556143,,,1312.666013,472.401932,386.0729711,365.7130756,372.062034,373.8621546,398.7872318,546.4467196
1990-08-31,08/31/1990,657.29816,,980.7874927,,,,,,,,,,,,1433.533596,308.190997,406.731589,302.5291076,326.5759411,410.2643365,,,,,319.047635,310.4586678,367.1224519,,,,,,,857.9448483,863.6304411,1075.90299,,,1321.608502,472.5704988,388.0532338,366.1251287,372.1588629,374.1234684,399.212725,546.6962493
1990-08-31,08/03/1990,657.29816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-31,08/10/1990,657.29816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-31,08/17/1990,657.29816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-08-31,08/24/1990,657.29816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-30,09/28/1990,657.22825,,981.1376101,,,,,,,,,,,,1461.269157,309.1042453,410.2643365,302.5291076,324.6490992,410.4294893,,,,,319.4583132,308.6486637,366.6122467,,,,,,,871.7973335,872.0618326,1097.385468,,,1327.400577,472.7210812,394.5070859,366.7144962,372.6416058,374.265716,400.4784486,544.9449209
1990-09-30,09/21/1990,657.29816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-30,09/07/1990,657.29816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-30,09/14/1990,657.29816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-31,10/05/1990,657.22825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-31,10/12/1990,657.22825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-31,10/19/1990,657.23525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-31,10/26/1990,657.23525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-10-31,11/02/1990,657.23525,,981.0461213,,,,,,,,,,,,1451.089573,308.190997,409.1005661,302.5291076,322.2867846,411.5779843,,,,,320.2746443,309.5577609,369.3866996,,,,,,,857.2601597,872.6082837,1071.944953,,,1311.838949,472.4818148,399.8200702,366.9951444,372.8821061,374.6676553,401.4218518,539.0440655
1990-11-30,11/16/1990,657.23525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-30,11/09/1990,657.23525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-30,11/23/1990,657.29816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-11-30,11/30/1990,657.1583,,981.3869144,,,,,,,,,,,,1444.755013,306.8052935,408.933202,303.01337,325.8096538,408.933202,,,,,321.0843653,312.2364924,370.8682081,,,,,,,870.2828419,892.5615124,1086.6051,,,1326.035854,472.2597603,400.113218,367.0970034,373.098063,375.2088968,401.566204,533.4022291
1990-12-31,12/07/1990,657.1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,12/14/1990,657.1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,12/21/1990,657.1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,12/28/1990,657.1583,,982.0740525,,,,,,,,,,,,1496.515621,310.0092289,409.9332104,304.927304,326.9568939,412.0661871,,,,,321.4867803,313.5494216,370.6228092,,,,,,,885.6923401,877.4179482,1117.387992,,,1320.519972,472.2953222,397.4809994,367.6806873,373.4808386,375.4667195,402.660091,532.4423614
1991-01-31,01/11/1991,657.1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-31,02/01/1991,657.50758,,982.9539568,,,,,,,,,,,,1370.24516,307.2693315,408.0921542,304.927304,326.5759411,409.4344562,,,,,322.6843995,316.1246712,374.2420221,,,,,,,844.2348517,870.669011,1071.849832,,,1321.308669,473.821396,395.6422593,369.8086935,375.3964701,377.5515761,403.2114486,535.0008082
1991-01-31,01/25/1991,657.50758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-31,01/04/1991,657.1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-31,01/18/1991,657.50758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-28,02/08/1991,657.50758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-28,02/15/1991,657.50758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-28,02/22/1991,657.50758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-28,03/01/1991,657.50758,,982.5370864,,,,,,,,,,,,1386.075635,310.0092289,410.0989105,305.4001182,327.336401,410.2643365,,,,,323.8678452,316.9685581,371.8438256,,,,,,,848.9921065,881.005622,1083.606493,,,1312.643508,474.3888105,393.6910721,371.1374532,376.5377425,378.6006165,403.6008985,538.4219796
